PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,H1,H1 length,No. of H1,Is indexable page
20,https://createmy-qr.com/id/kode-qr-pdf-untuk-menu-restoran,"Kode QR PDF untuk Menu Restoran | CreateMy-QR
Kode QR PDF untuk Menu Restoran | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Kode QR PDF untuk Menu Restoran
Kode QR PDF untuk Menu Restoran","31
31",2,true
20,https://createmy-qr.com/de/wlan-qr-code-fur-cafe-hotel,"WLAN-QR-Code für Cafés und Hotels | CreateMy-QR
WLAN-QR-Code für Cafés und Hotels | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"WLAN-QR-Code für Cafés und Hotels
WLAN-QR-Code für Cafés und Hotels","33
33",2,true
20,https://createmy-qr.com/pt/e-mail-com-codigo-qr-para-inscricao-no-boletim-informativo,"Código QR por e-mail para inscrições em boletins informativos | CreateMy-QR
Código QR por e-mail para inscrições em boletins informativos | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Código QR por e-mail para inscrições em boletins informativos
Código QR por e-mail para inscrições em boletins informativos","61
61",2,true
20,https://createmy-qr.com/ja/vcard-qr-code-for-real-estate-agents,"不動産業者向け vCard QR コード | CreateMy-QR
不動産業者向け vCard QR コード | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"不動産業者向け vCard QR コード
不動産業者向け vCard QR コード","20
20",2,true
20,https://createmy-qr.com/hi/vcard-qr-code-for-real-estate-agents,"रियल एस्टेट एजेंटों के लिए वीकार्ड क्यूआर कोड | CreateMy-QR
रियल एस्टेट एजेंटों के लिए वीकार्ड क्यूआर कोड | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"रियल एस्टेट एजेंटों के लिए वीकार्ड क्यूआर कोड
रियल एस्टेट एजेंटों के लिए वीकार्ड क्यूआर कोड","45
45",2,true
20,https://createmy-qr.com/id/kode-qr-toko-aplikasi-untuk-unduhan-game,"Kode QR App Store untuk Unduhan Game Seluler | CreateMy-QR
Kode QR App Store untuk Unduhan Game Seluler | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Kode QR App Store untuk Unduhan Game Seluler
Kode QR App Store untuk Unduhan Game Seluler","44
44",2,true
20,https://createmy-qr.com/es/codigo-qr-de-youtube-para-manuales-de-productos,"Código QR de vídeo de YouTube para manuales de productos | CreateMy-QR
Código QR de vídeo de YouTube para manuales de productos | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Código QR de vídeo de YouTube para manuales de productos
Código QR de vídeo de YouTube para manuales de productos","56
56",2,true
20,https://createmy-qr.com/uk/email-qr-code-for-newsletter-signup,"Надішліть QR-код електронною поштою для підписки на розсилку | CreateMy-QR
Надішліть QR-код електронною поштою для підписки на розсилку | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Надішліть QR-код електронною поштою для підписки на розсилку
Надішліть QR-код електронною поштою для підписки на розсилку","60
60",2,true
20,https://createmy-qr.com/ro/cod-qr-paypal-pentru-donatii,"Cod QR PayPal pentru organizații nonprofit și donații | CreateMy-QR
Cod QR PayPal pentru organizații nonprofit și donații | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Cod QR PayPal pentru organizații nonprofit și donații
Cod QR PayPal pentru organizații nonprofit și donații","53
53",2,true
20,https://createmy-qr.com/ko/youtube-qr-code-for-product-manuals,"제품 설명서용 YouTube 비디오 QR 코드 | CreateMy-QR
제품 설명서용 YouTube 비디오 QR 코드 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"제품 설명서용 YouTube 비디오 QR 코드
제품 설명서용 YouTube 비디오 QR 코드","25
25",2,true
20,https://createmy-qr.com/pt/codigo-qr-da-loja-de-aplicativos-para-downloads-de-jogos,"Código QR da App Store para downloads de jogos para celular | CreateMy-QR
Código QR da App Store para downloads de jogos para celular | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Código QR da App Store para downloads de jogos para celular
Código QR da App Store para downloads de jogos para celular","59
59",2,true
20,https://createmy-qr.com/zh/youtube-qr-code-for-product-manuals,"产品手册的 YouTube 视频二维码 | CreateMy-QR
产品手册的 YouTube 视频二维码 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"产品手册的 YouTube 视频二维码
产品手册的 YouTube 视频二维码","19
19",2,true
20,https://createmy-qr.com/es/codigo-qr-vcard-para-agentes-inmobiliarios,"Código QR vCard para agentes inmobiliarios | CreateMy-QR
Código QR vCard para agentes inmobiliarios | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Código QR vCard para agentes inmobiliarios
Código QR vCard para agentes inmobiliarios","42
42",2,true
20,https://createmy-qr.com/ar/google-review-qr-code-for-local-business,"جوجل مراجعة رمز الاستجابة السريعة للشركات المحلية | CreateMy-QR
جوجل مراجعة رمز الاستجابة السريعة للشركات المحلية | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"جوجل مراجعة رمز الاستجابة السريعة للشركات المحلية
جوجل مراجعة رمز الاستجابة السريعة للشركات المحلية","49
49",2,true
20,https://createmy-qr.com/sv/mejla-qr-kod-for-nyhetsbrevsregistrering,"E-posta QR-kod för nyhetsbrevsregistreringar | CreateMy-QR
E-posta QR-kod för nyhetsbrevsregistreringar | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"E-posta QR-kod för nyhetsbrevsregistreringar
E-posta QR-kod för nyhetsbrevsregistreringar","44
44",2,true
20,https://createmy-qr.com/bn/wifi-qr-code-for-cafe-hotel,"ক্যাফে এবং হোটেলের জন্য ওয়াইফাই কিউআর কোড | CreateMy-QR
ক্যাফে এবং হোটেলের জন্য ওয়াইফাই কিউআর কোড | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"ক্যাফে এবং হোটেলের জন্য ওয়াইফাই কিউআর কোড
ক্যাফে এবং হোটেলের জন্য ওয়াইফাই কিউআর কোড","42
42",2,true
20,https://createmy-qr.com/tr/oyun-indirmeleri-icin-uygulama-magazas-qr-kodu,"Mobil Oyun İndirmeleri için App Store QR Kodu | CreateMy-QR
Mobil Oyun İndirmeleri için App Store QR Kodu | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Mobil Oyun İndirmeleri için App Store QR Kodu
Mobil Oyun İndirmeleri için App Store QR Kodu","45
45",2,true
20,https://createmy-qr.com/it/codice-qr-url-per-la-registrazione-dei-biglietti-per-gli-eventi,"Codice QR URL per biglietti e registrazione per eventi | CreateMy-QR
Codice QR URL per biglietti e registrazione per eventi | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Codice QR URL per biglietti e registrazione per eventi
Codice QR URL per biglietti e registrazione per eventi","54
54",2,true
20,https://createmy-qr.com/tl/tl-app-store-qr-code-for-game-downloads,"[TL] App Store QR Code for Mobile Game Downloads | CreateMy-QR
[TL] App Store QR Code for Mobile Game Downloads | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"[TL] App Store QR Code for Mobile Game Downloads
[TL] App Store QR Code for Mobile Game Downloads","48
48",2,true
20,https://createmy-qr.com/nl/pdf-qr-code-voor-restaurantmenu,"PDF QR-code voor restaurantmenu's | CreateMy-QR
PDF QR-code voor restaurantmenu's | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"PDF QR-code voor restaurantmenu's
PDF QR-code voor restaurantmenu's","33
33",2,true
20,https://createmy-qr.com/sv/wifi-qr-kod-for-cafehotell,"WiFi QR-kod för kaféer och hotell | CreateMy-QR
WiFi QR-kod för kaféer och hotell | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"WiFi QR-kod för kaféer och hotell
WiFi QR-kod för kaféer och hotell","33
33",2,true
20,https://createmy-qr.com/cs/wifi-qr-kod-pro-kavarnu-hotelu,"WiFi QR kód pro kavárny a hotely | CreateMy-QR
WiFi QR kód pro kavárny a hotely | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"WiFi QR kód pro kavárny a hotely
WiFi QR kód pro kavárny a hotely","32
32",2,true
20,https://createmy-qr.com/hi/app-store-qr-code-for-game-downloads,"मोबाइल गेम डाउनलोड के लिए ऐप स्टोर क्यूआर कोड | CreateMy-QR
मोबाइल गेम डाउनलोड के लिए ऐप स्टोर क्यूआर कोड | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"मोबाइल गेम डाउनलोड के लिए ऐप स्टोर क्यूआर कोड
मोबाइल गेम डाउनलोड के लिए ऐप स्टोर क्यूआर कोड","45
45",2,true
20,https://createmy-qr.com/ar/paypal-qr-code-for-donations,"رمز QR الخاص بـ PayPal للمؤسسات غير الربحية والتبرعات | CreateMy-QR
رمز QR الخاص بـ PayPal للمؤسسات غير الربحية والتبرعات | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"رمز QR الخاص بـ PayPal للمؤسسات غير الربحية والتبرعات
رمز QR الخاص بـ PayPal للمؤسسات غير الربحية والتبرعات","53
53",2,true
20,https://createmy-qr.com/ms/whatsapp-kod-qr-untuk-sokongan-pelanggan,"Kod QR WhatsApp untuk Sokongan Pelanggan | CreateMy-QR
Kod QR WhatsApp untuk Sokongan Pelanggan | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Kod QR WhatsApp untuk Sokongan Pelanggan
Kod QR WhatsApp untuk Sokongan Pelanggan","40
40",2,true
20,https://createmy-qr.com/da/url-qr-kode-til-registrering-af-arrangementsbilletter,"URL QR-kode til begivenhedsbilletter og registrering | CreateMy-QR
URL QR-kode til begivenhedsbilletter og registrering | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"URL QR-kode til begivenhedsbilletter og registrering
URL QR-kode til begivenhedsbilletter og registrering","52
52",2,true
20,https://createmy-qr.com/ko/email-qr-code-for-newsletter-signup,"뉴스레터 가입을 위한 이메일 QR 코드 | CreateMy-QR
뉴스레터 가입을 위한 이메일 QR 코드 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"뉴스레터 가입을 위한 이메일 QR 코드
뉴스레터 가입을 위한 이메일 QR 코드","21
21",2,true
20,https://createmy-qr.com/th/youtube-qr-code-for-product-manuals,"รหัส QR วิดีโอ YouTube สำหรับคู่มือผลิตภัณฑ์ | CreateMy-QR
รหัส QR วิดีโอ YouTube สำหรับคู่มือผลิตภัณฑ์ | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"รหัส QR วิดีโอ YouTube สำหรับคู่มือผลิตภัณฑ์
รหัส QR วิดีโอ YouTube สำหรับคู่มือผลิตภัณฑ์","44
44",2,true
20,https://createmy-qr.com/ja/wifi-qr-code-for-cafe-hotel,"カフェとホテルの WiFi QR コード | CreateMy-QR
カフェとホテルの WiFi QR コード | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"カフェとホテルの WiFi QR コード
カフェとホテルの WiFi QR コード","20
20",2,true
20,https://createmy-qr.com/pt/codigo-qr-vcard-para-agentes-imobiliarios,"Código QR vCard para agentes imobiliários | CreateMy-QR
Código QR vCard para agentes imobiliários | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Código QR vCard para agentes imobiliários
Código QR vCard para agentes imobiliários","41
41",2,true
20,https://createmy-qr.com/bn/pdf-qr-code-for-restaurant-menu,"রেস্তোরাঁ মেনুর জন্য PDF QR কোড | CreateMy-QR
রেস্তোরাঁ মেনুর জন্য PDF QR কোড | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"রেস্তোরাঁ মেনুর জন্য PDF QR কোড
রেস্তোরাঁ মেনুর জন্য PDF QR কোড","31
31",2,true
20,https://createmy-qr.com/id/kode-qr-whatsapp-untuk-dukungan-pelanggan,"Kode QR WhatsApp untuk Dukungan Pelanggan | CreateMy-QR
Kode QR WhatsApp untuk Dukungan Pelanggan | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Kode QR WhatsApp untuk Dukungan Pelanggan
Kode QR WhatsApp untuk Dukungan Pelanggan","41
41",2,true
20,https://createmy-qr.com/cs/url-qr-kod-pro-registraci-vstupenek-na-akci,"URL QR kód pro vstupenky na akce a registraci | CreateMy-QR
URL QR kód pro vstupenky na akce a registraci | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"URL QR kód pro vstupenky na akce a registraci
URL QR kód pro vstupenky na akce a registraci","45
45",2,true
20,https://createmy-qr.com/da/paypal-qr-kode-til-donationer,"PayPal QR-kode til non-profit og donationer | CreateMy-QR
PayPal QR-kode til non-profit og donationer | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"PayPal QR-kode til non-profit og donationer
PayPal QR-kode til non-profit og donationer","43
43",2,true
20,https://createmy-qr.com/ru/email-qr-code-for-newsletter-signup,"QR-код электронной почты для подписки на рассылку новостей | CreateMy-QR
QR-код электронной почты для подписки на рассылку новостей | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"QR-код электронной почты для подписки на рассылку новостей
QR-код электронной почты для подписки на рассылку новостей","58
58",2,true
20,https://createmy-qr.com/ro/cod-qr-pdf-pentru-meniul-restaurantului,"Cod QR PDF pentru meniurile restaurantelor | CreateMy-QR
Cod QR PDF pentru meniurile restaurantelor | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Cod QR PDF pentru meniurile restaurantelor
Cod QR PDF pentru meniurile restaurantelor","42
42",2,true
20,https://createmy-qr.com/sv/app-store-qr-kod-for-nedladdning-av-spel,"App Store QR-kod för nedladdning av mobilspel | CreateMy-QR
App Store QR-kod för nedladdning av mobilspel | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"App Store QR-kod för nedladdning av mobilspel
App Store QR-kod för nedladdning av mobilspel","45
45",2,true
20,https://createmy-qr.com/ms/e-mel-kod-qr-untuk-pendaftaran-surat-berita,"E-mel Kod QR untuk Pendaftaran Surat Berita | CreateMy-QR
E-mel Kod QR untuk Pendaftaran Surat Berita | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"E-mel Kod QR untuk Pendaftaran Surat Berita
E-mel Kod QR untuk Pendaftaran Surat Berita","43
43",2,true
20,https://createmy-qr.com/th/wifi-qr-code-for-cafe-hotel,"รหัส QR WiFi สำหรับร้านกาแฟและโรงแรม | CreateMy-QR
รหัส QR WiFi สำหรับร้านกาแฟและโรงแรม | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"รหัส QR WiFi สำหรับร้านกาแฟและโรงแรม
รหัส QR WiFi สำหรับร้านกาแฟและโรงแรม","36
36",2,true
20,https://createmy-qr.com/es/codigo-qr-pdf-para-menu-de-restaurante,"Código QR PDF para Menús de Restaurante | CreateMy-QR
Código QR PDF para Menús de Restaurante | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Código QR PDF para Menús de Restaurante
Código QR PDF para Menús de Restaurante","39
39",2,true
20,https://createmy-qr.com/bn/paypal-qr-code-for-donations,"অলাভজনক এবং অনুদানের জন্য PayPal QR কোড | CreateMy-QR
অলাভজনক এবং অনুদানের জন্য PayPal QR কোড | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"অলাভজনক এবং অনুদানের জন্য PayPal QR কোড
অলাভজনক এবং অনুদানের জন্য PayPal QR কোড","39
39",2,true
20,https://createmy-qr.com/ar/pdf-qr-code-for-restaurant-menu,"PDF QR Code لقوائم المطاعم | CreateMy-QR
PDF QR Code لقوائم المطاعم | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"PDF QR Code لقوائم المطاعم
PDF QR Code لقوائم المطاعم","26
26",2,true
